11/28/2016,5000001,21931.44,0
11/24/2016,5000001,30005.1,0
12/15/2016,5000001,36587.58,0
12/30/2016,5000001,20519.45,0
12/22/2016,5000001,40439.58,0
12/11/2016,5000001,19442.87,0
12/13/2016,5000001,41118.2,0
01/30/2017,5000001,29977.63,0
01/13/2017,5000001,20341.72,0
01/01/2017,5000001,38797.94,0
01/02/2017,5000001,43085.82,0
01/17/2017,5000001,9178.88,0
02/21/2017,5000001,49769.14,0
02/25/2017,5000001,10980.57,0
02/05/2017,5000001,24754.22,0
02/12/2017,5000001,13969.27,0
02/02/2017,5000001,8720.37,0
03/29/2017,5000001,9791.45,0
03/11/2017,5000001,29384.84,0
03/29/2017,5000001,28820.39,0
03/01/2017,5000001,12813.3,0
03/11/2017,5000001,18005.34,0
04/24/2017,5000001,1826.17,0
04/01/2017,5000001,5375.61,0
04/05/2017,5000001,48324.31,0
04/17/2017,5000001,9725.81,0
04/13/2017,5000001,49044.13,0
05/03/2017,5000001,45604.81,0
05/18/2017,5000001,47242.05,0
05/29/2017,5000001,31413.13,0
05/26/2017,5000001,43840.38,0
05/01/2017,5000001,44190.28,0
06/16/2017,5000001,23694.68,0
06/15/2017,5000001,35699.8,0
06/21/2017,5000001,38274.0,0
06/29/2017,5000001,20668.11,0
06/15/2017,5000001,6543.11,0
07/08/2017,5000001,43791.85,0
07/30/2017,5000001,49176.28,0
07/23/2017,5000001,8842.64,0
07/23/2017,5000001,25003.71,0
07/27/2017,5000001,22313.67,0
08/25/2017,5000001,6544.55,0
08/22/2017,5000001,37996.3,0
08/03/2017,5000001,30290.47,0
08/30/2017,5000001,47005.18,0
08/29/2017,5000001,13101.73,0
09/01/2017,5000001,48325.06,0
09/05/2017,5000001,39283.36,0
09/01/2017,5000001,46402.36,0
09/16/2017,5000001,22281.16,0
09/29/2017,5000001,43449.76,0
10/27/2017,5000001,21431.4,0
10/09/2017,5000001,212.95,0
10/26/2017,5000001,37112.96,0
10/27/2017,5000001,46952.21,0
10/24/2017,5000001,6294.59,0
11/20/2017,5000001,36200.52,0
11/03/2017,5000001,37773.9,0
11/06/2017,5000001,44346.38,0
11/02/2017,5000001,49451.63,0
11/16/2017,5000001,41017.57,0
12/01/2017,5000001,9708.03,0
12/17/2017,5000001,26129.13,0
12/25/2017,5000001,25152.28,0
12/01/2017,5000001,29698.83,0
12/17/2017,5000001,18235.66,0
01/09/2018,5000001,3036.75,0
01/13/2018,5000001,9207.86,0
01/02/2018,5000001,25089.77,0
01/11/2018,5000001,29420.64,0
01/07/2018,5000001,22396.82,0
02/11/2018,5000001,9041.98,0
02/07/2018,5000001,32851.38,0
02/10/2018,5000001,2796.37,0
02/15/2018,5000001,35087.61,0
02/11/2018,5000001,32360.92,0
03/28/2018,5000001,16380.63,0
03/09/2018,5000001,30888.44,0
03/19/2018,5000001,25015.47,0
03/13/2018,5000001,35132.4,0
03/06/2018,5000001,36333.56,0
04/02/2018,5000001,24041.0,0
04/07/2018,5000001,6956.02,0
04/17/2018,5000001,23046.21,0
04/08/2018,5000001,32378.85,0
04/15/2018,5000001,48761.15,0
05/07/2018,5000001,34340.37,0
05/20/2018,5000001,43814.53,0
05/19/2018,5000001,41864.61,0
05/24/2018,5000001,19113.03,0
05/02/2018,5000001,37080.76,0
06/16/2018,5000001,20894.07,0
06/12/2018,5000001,22363.98,0
06/16/2018,5000001,49648.24,0
06/04/2018,5000001,9168.82,0
06/03/2018,5000001,11345.01,0
07/05/2018,5000001,871.75,0
07/13/2018,5000001,14151.45,0
07/13/2018,5000001,49386.79,0
07/30/2018,5000001,8351.67,0
07/14/2018,5000001,34000.87,0
08/27/2018,5000001,29029.1,0
08/10/2018,5000001,29856.31,0
08/24/2018,5000001,25622.44,0
08/02/2018,5000001,32934.98,0
08/21/2018,5000001,26639.33,0
09/02/2018,5000001,29893.49,0
09/02/2018,5000001,32687.66,0
09/09/2018,5000001,30494.0,0
09/20/2018,5000001,17365.57,0
09/15/2018,5000001,37669.88,0
10/20/2018,5000001,31093.72,0
10/19/2018,5000001,39232.94,0
10/20/2018,5000001,30504.51,0
10/09/2018,5000001,5695.65,0
10/24/2018,5000001,22792.34,0
11/17/2018,5000001,16278.03,0
11/23/2018,5000001,24435.41,0
11/02/2018,5000001,36678.1,0
11/25/2018,5000001,13360.16,0
11/13/2018,5000001,11702.66,0
12/11/2018,5000001,32791.91,0
12/04/2018,5000001,49542.73,0
12/17/2018,5000001,18922.1,0
12/08/2018,5000001,20940.38,0
12/23/2018,5000001,12657.78,0
01/07/2019,5000001,39886.25,0
01/26/2019,5000001,12540.09,0
01/02/2019,5000001,30334.69,0
01/26/2019,5000001,26374.72,0
01/15/2019,5000001,25367.18,0
02/20/2019,5000001,34192.43,0
02/07/2019,5000001,5988.27,0
02/08/2019,5000001,42367.42,0
02/18/2019,5000001,40501.97,0
02/26/2019,5000001,1717.85,0
03/27/2019,5000001,17964.05,0
03/16/2019,5000001,14056.07,0
03/05/2019,5000001,37382.9,0
03/28/2019,5000001,42753.56,0
03/25/2019,5000001,8581.25,0
04/17/2019,5000001,11714.15,0
04/21/2019,5000001,19594.81,0
04/29/2019,5000001,20826.42,0
04/28/2019,5000001,30233.14,0
04/05/2019,5000001,22925.65,0
05/05/2019,5000001,1007.12,0
05/17/2019,5000001,48264.16,0
05/07/2019,5000001,25210.78,0
05/25/2019,5000001,11541.99,0
05/08/2019,5000001,40853.34,0
01/22/2016,5000002,13965.15,1
01/03/2016,5000002,1848.98,1
02/10/2016,5000002,7662.59,1
02/17/2016,5000002,15716.65,1
03/04/2016,5000002,23201.8,1
03/15/2016,5000002,14600.82,1
04/16/2016,5000002,32074.44,1
04/20/2016,5000002,7758.86,1
05/21/2016,5000002,10966.6,1
05/13/2016,5000002,34103.15,1
06/06/2016,5000002,36331.48,1
06/22/2016,5000002,43058.6,1
07/30/2016,5000002,47347.94,1
07/29/2016,5000002,41726.41,1
01/04/2016,5000002,17536.17,0
01/30/2016,5000002,20426.75,0
01/03/2016,5000002,21426.13,0
01/24/2016,5000002,34166.97,0
01/04/2016,5000002,15102.56,0
02/05/2016,5000002,28006.4,0
02/11/2016,5000002,20211.04,0
02/25/2016,5000002,28260.22,0
02/10/2016,5000002,40798.83,0
02/22/2016,5000002,2347.9,0
03/03/2016,5000002,38719.73,0
03/30/2016,5000002,7067.01,0
03/23/2016,5000002,46236.91,0
03/26/2016,5000002,47823.53,0
03/26/2016,5000002,2884.72,0
04/28/2016,5000002,22662.29,0
04/21/2016,5000002,43623.24,0
04/07/2016,5000002,34052.18,0
04/08/2016,5000002,14629.03,0
04/13/2016,5000002,13154.35,0
05/01/2016,5000002,1060.75,0
05/01/2016,5000002,46729.36,0
05/10/2016,5000002,37026.8,0
05/24/2016,5000002,19384.5,0
05/21/2016,5000002,39523.53,0
06/12/2016,5000002,47726.88,0
06/28/2016,5000002,2677.86,0
06/05/2016,5000002,22275.87,0
06/18/2016,5000002,22752.31,0
06/26/2016,5000002,11491.14,0
07/07/2016,5000002,24802.73,0
07/16/2016,5000002,46804.55,0
07/07/2016,5000002,32301.74,0
07/26/2016,5000002,46539.81,0
07/30/2016,5000002,9771.09,0
08/13/2016,5000002,22813.82,1
08/03/2016,5000002,1498.58,1
09/18/2016,5000002,26247.1,1
09/23/2016,5000002,35571.32,1
10/24/2016,5000002,17032.89,1
10/11/2016,5000002,5280.72,1
11/12/2016,5000002,6250.09,1
11/16/2016,5000002,26327.65,1
12/14/2016,5000002,35036.91,1
12/17/2016,5000002,8330.93,1
01/14/2017,5000002,14622.02,1
01/07/2017,5000002,14841.65,1
02/03/2017,5000002,42689.61,1
02/17/2017,5000002,41756.08,1
03/01/2017,5000002,37148.17,1
03/27/2017,5000002,45864.92,1
04/14/2017,5000002,1791.54,1
04/23/2017,5000002,46477.03,1
05/12/2017,5000002,45043.26,1
05/27/2017,5000002,49204.7,1
06/02/2017,5000002,15642.97,1
06/09/2017,5000002,3054.14,1
07/17/2017,5000002,29929.98,1
07/29/2017,5000002,6170.16,1
08/12/2017,5000002,26954.03,1
08/26/2017,5000002,12895.48,1
09/14/2017,5000002,34250.15,1
09/09/2017,5000002,27259.4,1
10/22/2017,5000002,15840.23,1
10/01/2017,5000002,46783.39,1
11/21/2017,5000002,32349.11,1
11/28/2017,5000002,21626.91,1
12/22/2017,5000002,13023.79,1
12/18/2017,5000002,39139.19,1
01/28/2018,5000002,21450.58,1
01/21/2018,5000002,42097.65,1
02/08/2018,5000002,11949.09,1
02/08/2018,5000002,8345.56,1
03/30/2018,5000002,18602.36,1
03/25/2018,5000002,4644.67,1
04/14/2018,5000002,3919.36,1
04/15/2018,5000002,47637.68,1
05/09/2018,5000002,16868.78,1
05/01/2018,5000002,7806.88,1
06/22/2018,5000002,18024.59,1
06/02/2018,5000002,9253.6,1
07/15/2018,5000002,46620.89,1
07/18/2018,5000002,29210.36,1
08/21/2018,5000002,15328.24,1
08/27/2018,5000002,44384.61,1
09/08/2018,5000002,2111.43,1
09/07/2018,5000002,14871.86,1
10/23/2018,5000002,17940.08,1
10/19/2018,5000002,6477.31,1
11/16/2018,5000002,19464.31,1
11/11/2018,5000002,13270.21,1
12/17/2018,5000002,37525.23,1
12/24/2018,5000002,16942.77,1
01/21/2019,5000002,20437.3,1
01/27/2019,5000002,44601.7,1
02/09/2019,5000002,8148.22,1
02/11/2019,5000002,49078.1,1
03/15/2019,5000002,43253.69,1
03/19/2019,5000002,20456.44,1
04/26/2019,5000002,44139.8,1
04/28/2019,5000002,42265.57,1
05/20/2019,5000002,19925.73,1
05/12/2019,5000002,25945.79,1
08/21/2016,5000002,580.46,0
08/11/2016,5000002,43035.05,0
08/29/2016,5000002,12740.54,0
08/09/2016,5000002,4985.44,0
08/27/2016,5000002,1587.59,0
09/21/2016,5000002,20756.32,0
09/29/2016,5000002,27915.49,0
09/04/2016,5000002,12444.27,0
09/01/2016,5000002,16694.28,0
09/13/2016,5000002,8620.16,0
10/27/2016,5000002,4846.05,0
10/06/2016,5000002,21489.01,0
10/06/2016,5000002,20194.66,0
10/05/2016,5000002,7975.96,0
10/13/2016,5000002,33187.01,0
11/15/2016,5000002,25165.69,0
11/20/2016,5000002,29381.1,0
11/01/2016,5000002,1213.22,0
11/06/2016,5000002,34262.45,0
11/29/2016,5000002,16082.61,0
12/04/2016,5000002,27132.82,0
12/23/2016,5000002,40209.93,0
12/11/2016,5000002,7870.13,0
12/18/2016,5000002,26588.84,0
12/26/2016,5000002,20065.49,0
01/06/2017,5000002,4239.74,0
01/04/2017,5000002,12931.54,0
01/08/2017,5000002,24974.58,0
01/19/2017,5000002,4653.04,0
01/06/2017,5000002,7330.62,0
02/05/2017,5000002,22604.36,0
02/06/2017,5000002,37694.54,0
02/17/2017,5000002,37640.69,0
02/01/2017,5000002,32784.96,0
02/17/2017,5000002,23535.89,0
03/25/2017,5000002,29653.75,0
03/02/2017,5000002,38914.47,0
03/26/2017,5000002,11295.5,0
03/14/2017,5000002,49012.41,0
03/01/2017,5000002,22206.98,0
04/11/2017,5000002,46752.91,0
04/29/2017,5000002,41357.28,0
04/02/2017,5000002,48479.82,0
04/05/2017,5000002,2270.52,0
04/19/2017,5000002,943.94,0
05/14/2017,5000002,670.32,0
05/03/2017,5000002,7000.26,0
05/10/2017,5000002,6202.12,0
05/29/2017,5000002,29726.53,0
05/13/2017,5000002,37786.14,0
06/28/2017,5000002,19265.49,0
06/07/2017,5000002,13218.92,0
06/21/2017,5000002,46453.72,0
06/28/2017,5000002,36397.71,0
06/21/2017,5000002,7270.07,0
07/12/2017,5000002,13359.02,0
07/30/2017,5000002,36171.02,0
07/20/2017,5000002,35726.35,0
07/30/2017,5000002,31835.29,0
07/06/2017,5000002,19415.95,0
08/14/2017,5000002,27260.7,0
08/26/2017,5000002,6945.38,0
08/19/2017,5000002,12513.82,0
08/27/2017,5000002,24086.9,0
08/30/2017,5000002,10923.39,0
09/29/2017,5000002,579.1,0
09/06/2017,5000002,34669.56,0
09/07/2017,5000002,31997.6,0
09/27/2017,5000002,44141.71,0
09/10/2017,5000002,47151.3,0
10/24/2017,5000002,20681.59,0
10/25/2017,5000002,14425.0,0
10/13/2017,5000002,38995.47,0
10/30/2017,5000002,2307.82,0
10/05/2017,5000002,3250.64,0
11/19/2017,5000002,38404.03,0
11/03/2017,5000002,44846.21,0
11/18/2017,5000002,880.38,0
11/25/2017,5000002,1439.36,0
11/05/2017,5000002,15870.72,0
12/01/2017,5000002,6627.02,0
12/23/2017,5000002,18618.33,0
12/16/2017,5000002,47807.09,0
12/10/2017,5000002,15654.69,0
12/29/2017,5000002,4653.05,0
01/15/2018,5000002,11034.54,0
01/12/2018,5000002,17647.04,0
01/15/2018,5000002,48920.37,0
01/02/2018,5000002,28535.65,0
01/15/2018,5000002,13577.01,0
02/20/2018,5000002,33791.83,0
02/01/2018,5000002,38560.18,0
02/05/2018,5000002,20035.84,0
02/18/2018,5000002,32043.43,0
02/07/2018,5000002,7485.29,0
03/24/2018,5000002,47493.68,0
03/16/2018,5000002,26759.41,0
03/07/2018,5000002,24166.03,0
03/28/2018,5000002,38424.79,0
03/15/2018,5000002,19548.12,0
04/29/2018,5000002,23111.55,0
04/10/2018,5000002,45926.45,0
04/11/2018,5000002,2351.01,0
04/21/2018,5000002,25810.63,0
04/12/2018,5000002,34887.92,0
05/03/2018,5000002,25759.5,0
05/03/2018,5000002,40551.57,0
05/26/2018,5000002,24581.51,0
05/20/2018,5000002,10551.37,0
05/10/2018,5000002,43331.98,0
06/23/2018,5000002,6989.99,0
06/27/2018,5000002,34328.44,0
06/21/2018,5000002,17560.82,0
06/12/2018,5000002,2469.8,0
06/03/2018,5000002,13343.18,0
07/24/2018,5000002,26874.23,0
07/28/2018,5000002,29557.57,0
07/01/2018,5000002,45353.29,0
07/14/2018,5000002,11924.2,0
07/07/2018,5000002,28804.87,0
08/07/2018,5000002,18760.01,0
08/25/2018,5000002,44417.05,0
08/28/2018,5000002,24087.22,0
08/21/2018,5000002,12915.52,0
08/17/2018,5000002,37234.32,0
09/23/2018,5000002,10802.82,0
09/02/2018,5000002,29480.94,0
09/09/2018,5000002,41367.6,0
09/09/2018,5000002,2892.7,0
09/22/2018,5000002,28899.82,0
10/10/2018,5000002,1851.63,0
10/15/2018,5000002,9352.86,0
10/02/2018,5000002,47909.58,0
10/25/2018,5000002,17649.56,0
10/30/2018,5000002,43625.65,0
11/01/2018,5000002,43280.07,0
11/16/2018,5000002,46270.82,0
11/19/2018,5000002,27625.01,0
11/07/2018,5000002,45485.94,0
11/02/2018,5000002,20580.19,0
12/22/2018,5000002,45143.91,0
12/07/2018,5000002,48052.28,0
12/09/2018,5000002,25065.93,0
12/15/2018,5000002,44528.04,0
12/01/2018,5000002,6805.39,0
01/19/2019,5000002,49794.39,0
01/16/2019,5000002,46009.56,0
01/27/2019,5000002,35203.97,0
01/10/2019,5000002,29595.61,0
01/13/2019,5000002,5548.16,0
02/16/2019,5000002,16217.36,0
02/26/2019,5000002,12624.36,0
02/15/2019,5000002,11633.11,0
02/06/2019,5000002,40748.98,0
02/07/2019,5000002,15720.85,0
03/08/2019,5000002,28616.73,0
03/21/2019,5000002,40395.71,0
03/22/2019,5000002,24076.32,0
03/30/2019,5000002,40094.07,0
03/02/2019,5000002,40598.73,0
04/02/2019,5000002,45861.34,0
04/07/2019,5000002,6696.42,0
04/15/2019,5000002,5292.87,0
04/02/2019,5000002,18963.77,0
04/24/2019,5000002,15508.71,0
05/19/2019,5000002,24207.11,0
05/15/2019,5000002,15006.51,0
05/30/2019,5000002,37071.51,0
05/20/2019,5000002,25997.48,0
05/11/2019,5000002,31686.16,0
01/09/2016,5000003,32758.17,1
01/03/2016,5000003,20293.79,1
02/23/2016,5000003,14342.99,1
02/24/2016,5000003,32103.01,1
03/08/2016,5000003,22186.79,1
03/08/2016,5000003,13895.24,1
04/23/2016,5000003,24230.68,1
04/25/2016,5000003,39223.03,1
05/19/2016,5000003,32391.62,1
05/30/2016,5000003,8487.96,1
06/23/2016,5000003,29184.98,1
06/12/2016,5000003,27761.15,1
07/21/2016,5000003,33389.25,1
07/05/2016,5000003,4985.28,1
01/27/2016,5000003,43931.96,0
01/05/2016,5000003,41589.78,0
01/23/2016,5000003,26486.8,0
01/15/2016,5000003,19504.98,0
01/04/2016,5000003,39257.3,0
02/15/2016,5000003,4637.08,0
02/10/2016,5000003,27534.92,0
02/24/2016,5000003,44482.85,0
02/05/2016,5000003,36449.85,0
02/21/2016,5000003,18539.91,0
03/16/2016,5000003,5771.16,0
03/26/2016,5000003,25420.5,0
03/08/2016,5000003,6917.32,0
03/03/2016,5000003,12409.71,0
03/01/2016,5000003,10420.8,0
04/28/2016,5000003,9464.64,0
04/27/2016,5000003,35232.62,0
04/23/2016,5000003,44437.05,0
04/27/2016,5000003,12366.57,0
04/07/2016,5000003,22219.17,0
05/07/2016,5000003,16319.29,0
05/08/2016,5000003,37738.63,0
05/17/2016,5000003,47172.48,0
05/21/2016,5000003,39357.42,0
05/15/2016,5000003,13253.29,0
06/25/2016,5000003,6623.82,0
06/08/2016,5000003,21100.8,0
06/15/2016,5000003,6957.3,0
06/04/2016,5000003,14469.52,0
06/02/2016,5000003,22029.26,0
07/21/2016,5000003,48282.77,0
07/14/2016,5000003,49043.65,0
07/07/2016,5000003,26247.52,0
07/04/2016,5000003,1730.48,0
07/14/2016,5000003,13871.8,0
08/23/2016,5000003,44740.39,1
08/13/2016,5000003,23539.57,1
09/12/2016,5000003,32708.09,1
09/27/2016,5000003,1702.55,1
10/19/2016,5000003,31579.62,1
10/01/2016,5000003,15339.99,1
11/09/2016,5000003,45343.37,1
11/01/2016,5000003,2569.64,1
12/21/2016,5000003,16140.83,1
12/28/2016,5000003,10638.53,1
01/27/2017,5000003,45175.38,1
01/02/2017,5000003,20478.48,1
02/23/2017,5000003,31125.6,1
02/24/2017,5000003,39814.57,1
03/30/2017,5000003,20366.67,1
03/17/2017,5000003,12239.02,1
04/01/2017,5000003,42496.54,1
04/23/2017,5000003,932.85,1
05/16/2017,5000003,36548.86,1
05/11/2017,5000003,42242.89,1
06/01/2017,5000003,14193.53,1
06/15/2017,5000003,4883.11,1
07/20/2017,5000003,10988.78,1
07/22/2017,5000003,46943.62,1
08/09/2017,5000003,42310.01,1
08/07/2017,5000003,194.25,1
09/17/2017,5000003,22059.63,1
09/03/2017,5000003,49472.3,1
10/09/2017,5000003,48511.94,1
10/17/2017,5000003,19080.81,1
11/05/2017,5000003,42395.24,1
11/21/2017,5000003,21069.37,1
12/30/2017,5000003,44100.09,1
12/09/2017,5000003,22462.8,1
01/04/2018,5000003,6203.69,1
01/30/2018,5000003,13218.64,1
02/08/2018,5000003,21740.78,1
02/09/2018,5000003,1840.55,1
03/03/2018,5000003,27304.24,1
03/08/2018,5000003,29521.85,1
04/19/2018,5000003,33630.7,1
04/13/2018,5000003,26827.87,1
05/28/2018,5000003,32172.85,1
05/27/2018,5000003,12405.77,1
06/05/2018,5000003,12217.05,1
06/03/2018,5000003,27627.58,1
07/02/2018,5000003,49515.62,1
07/28/2018,5000003,12243.48,1
08/13/2018,5000003,24641.19,1
08/23/2018,5000003,4250.86,1
09/05/2018,5000003,17267.73,1
09/10/2018,5000003,28081.39,1
10/07/2018,5000003,16263.11,1
10/18/2018,5000003,6210.65,1
11/23/2018,5000003,33872.76,1
11/17/2018,5000003,43118.44,1
12/11/2018,5000003,34798.78,1
12/18/2018,5000003,12959.97,1
01/24/2019,5000003,43656.17,1
01/21/2019,5000003,3846.22,1
02/20/2019,5000003,26451.96,1
02/23/2019,5000003,8733.08,1
03/22/2019,5000003,12155.06,1
03/12/2019,5000003,40157.35,1
04/12/2019,5000003,10539.54,1
04/18/2019,5000003,13925.79,1
05/05/2019,5000003,7918.95,1
05/14/2019,5000003,22866.53,1
08/16/2016,5000003,2826.84,0
08/12/2016,5000003,2553.71,0
08/15/2016,5000003,12013.78,0
08/01/2016,5000003,13737.88,0
08/28/2016,5000003,7.29,0
09/20/2016,5000003,49709.64,0
09/26/2016,5000003,38873.68,0
09/18/2016,5000003,29947.38,0
09/06/2016,5000003,47317.17,0
09/29/2016,5000003,32943.0,0
10/23/2016,5000003,36453.0,0
10/05/2016,5000003,36488.03,0
10/02/2016,5000003,10853.82,0
10/26/2016,5000003,30379.05,0
10/07/2016,5000003,44394.55,0
11/16/2016,5000003,29730.35,0
11/21/2016,5000003,21144.64,0
11/05/2016,5000003,20146.65,0
11/24/2016,5000003,37256.66,0
11/24/2016,5000003,37968.89,0
12/19/2016,5000003,49117.65,0
12/06/2016,5000003,8837.3,0
12/14/2016,5000003,38818.02,0
12/24/2016,5000003,42419.58,0
12/26/2016,5000003,15036.63,0
01/01/2017,5000003,11114.32,0
01/03/2017,5000003,19068.99,0
01/19/2017,5000003,36424.67,0
01/25/2017,5000003,2865.59,0
01/30/2017,5000003,32274.63,0
02/11/2017,5000003,28931.04,0
02/25/2017,5000003,24005.76,0
02/20/2017,5000003,7049.27,0
02/12/2017,5000003,45274.87,0
02/07/2017,5000003,34752.7,0
03/11/2017,5000003,15781.33,0
03/11/2017,5000003,16054.6,0
03/05/2017,5000003,3299.18,0
03/06/2017,5000003,3110.95,0
03/19/2017,5000003,33835.58,0
04/15/2017,5000003,23174.97,0
04/06/2017,5000003,22450.69,0
04/04/2017,5000003,41935.14,0
04/25/2017,5000003,20028.26,0
04/28/2017,5000003,703.7,0
05/12/2017,5000003,36495.16,0
05/15/2017,5000003,25273.56,0
05/04/2017,5000003,11652.88,0
05/30/2017,5000003,11446.81,0
05/28/2017,5000003,18059.15,0
06/24/2017,5000003,2340.48,0
06/06/2017,5000003,41137.56,0
06/08/2017,5000003,43669.52,0
06/23/2017,5000003,12279.97,0
06/02/2017,5000003,29418.37,0
07/11/2017,5000003,42178.92,0
07/09/2017,5000003,21906.45,0
07/24/2017,5000003,25537.14,0
07/27/2017,5000003,49531.28,0
07/19/2017,5000003,38223.63,0
08/03/2017,5000003,7682.2,0
08/13/2017,5000003,18800.33,0
08/18/2017,5000003,5727.96,0
08/11/2017,5000003,22676.29,0
08/25/2017,5000003,12535.42,0
09/10/2017,5000003,43398.54,0
09/23/2017,5000003,19910.48,0
09/23/2017,5000003,5148.6,0
09/19/2017,5000003,19952.86,0
09/13/2017,5000003,21789.66,0
10/04/2017,5000003,33490.28,0
10/08/2017,5000003,49429.47,0
10/13/2017,5000003,46456.8,0
10/08/2017,5000003,49782.69,0
10/16/2017,5000003,23412.87,0
11/04/2017,5000003,26277.95,0
11/24/2017,5000003,26007.59,0
11/03/2017,5000003,26465.03,0
11/09/2017,5000003,39149.38,0
11/04/2017,5000003,6467.05,0
12/14/2017,5000003,37400.68,0
12/09/2017,5000003,45048.37,0
12/04/2017,5000003,38079.11,0
12/30/2017,5000003,13003.36,0
12/01/2017,5000003,37418.93,0
01/12/2018,5000003,17997.46,0
01/30/2018,5000003,1207.63,0
